Agency,Alarm Date,Burn Days,Burn Days (raw),Comments,Cont Date,Fire Name,Fire Num,Inc Num,State,Unit Id,Year,C Method,Cause,Geometry Wildfire,Gis Acres,Objectid,Objective,Report Ac,SHAPE Area,SHAPE Length
CDF,6/23/2020 12:00:00 AM,0,0,,6/23/2020 12:00:00 AM,FRONTIER,,00008754,CA,FKU,2020,1,7,MultiPolygon,21.708691,21575,1,21.7087,8.891181029e-06,0.012996400
CDF,4/26/2020 12:00:00 AM,0,0,,4/26/2020 12:00:00 AM,GATOS,,00005504,CA,FKU,2020,1,2,MultiPolygon,31.95899,21576,1,31.95898,1.296030077e-05,0.017861399
CDF,7/28/2020 12:00:00 AM,0,0,,7/28/2020 12:00:00 AM,HILLS,,00011121,CA,FKU,2020,1,9,MultiPolygon,44.138962,21577,1,44.13896,1.801825580e-05,0.028944523
CDF,8/15/2020 12:00:00 AM,43,43,,9/27/2020 12:00:00 AM,HILLS,,00012279,CA,FKU,2020,2,1,MultiPolygon,2120.98,21578,1,2120.98,0.000857710,0.166402895
CDF,7/5/2020 12:00:00 AM,0,0,,7/5/2020 12:00:00 AM,KINGS,,00009658,CA,FKU,2020,1,2,MultiPolygon,65.946091,21579,1,65.94609,2.693077904e-05,0.029836322
CDF,7/13/2020 12:00:00 AM,13,13,,7/26/2020 12:00:00 AM,MINERAL,,00010219,CA,FKU,2020,2,14,MultiPolygon,29666.961,21580,1,29666.96,0.012026873,0.926427059
CDF,5/24/2020 12:00:00 AM,0,0,,5/24/2020 12:00:00 AM,SUTTER,,00006911,CA,FKU,2020,1,11,MultiPolygon,26.958981,21581,1,26.95898,1.091407799e-05,0.015422950
CDF,6/23/2020 12:00:00 AM,2,2,,6/25/2020 12:00:00 AM,SYCAMORE,,00008701,CA,FKU,2020,1,7,MultiPolygon,26.592461,21582,1,26.59245,1.089087676e-05,0.018927788
CDF,8/30/2020 12:00:00 AM,0,0,,8/30/2020 12:00:00 AM,THERMAL,,00013123,CA,FKU,2020,1,11,MultiPolygon,11.4255,21583,1,11.4255,4.665917720e-06,0.014796819
CDF,7/26/2020 12:00:00 AM,0,0,,7/26/2020 12:00:00 AM,TODD,,00010991,CA,FKU,2020,1,2,MultiPolygon,13.09678,21584,1,13.09678,5.345554690e-06,0.012754236
CDF,8/13/2020 12:00:00 AM,5,5,,8/18/2020 12:00:00 AM,TAR,,00012129,CA,FKU,2020,1,1,MultiPolygon,20.488291,21585,1,20.48829,8.281099175e-06,0.013738915
CDF,8/17/2020 12:00:00 AM,0,0,,8/17/2020 12:00:00 AM,MURPHY FIRE,,00024956,CA,AEU,2020,1,11,MultiPolygon,13.25112,21586,1,14,5.561845744e-06,0.011977402
CDF,9/30/2020 12:00:00 AM,0,0,,9/30/2020 12:00:00 AM,COPPER FIRE,,00029600,CA,AEU,2020,1,3,MultiPolygon,46.583462,21587,1,47,1.946433792e-05,0.026014525
CDF,10/18/2020 12:00:00 AM,0,0,,10/18/2020 12:00:00 AM,CAMERON FIRE,,00031579,CA,AEU,2020,1,10,MultiPolygon,14.42601,21588,1,15,6.042031953e-06,0.019831272
CDF,6/17/2020 12:00:00 AM,0,0,,6/17/2020 12:00:00 AM,LIBERTY FIRE,,00017224,CA,AEU,2020,1,5,MultiPolygon,88.69252,21589,1,88.9,3.693670553e-05,0.049415824
CDF,10/4/2020 12:00:00 AM,0,0,,10/4/2020 12:00:00 AM,LAMBERT FIRE,,00030112,CA,AEU,2020,1,9,MultiPolygon,21.816271,21590,1,22,9.112701505e-06,0.014982779
CDF,10/7/2020 12:00:00 AM,0,0,"Grass fire
",10/7/2020 12:00:00 AM,CROSS,,00004975,CA,BEU,2020,1,2,MultiPolygon,24.49597,21591,1,25,9.903879022e-06,0.015845533
CDF,9/22/2020 12:00:00 AM,1,1,"Grass fire
",9/23/2020 12:00:00 AM,BROWN,,00004730,CA,BEU,2020,1,11,MultiPolygon,18.3533,21592,1,18,7.501304192e-06,0.011775153
CDF,7/4/2020 12:00:00 AM,1,1,"Brush or brush-and-grass mixture fire
",7/5/2020 12:00:00 AM,BOOMER,,00003228,CA,BEU,2020,1,14,MultiPolygon,10.92989,21593,1,15,4.464955652e-06,0.011485048
CDF,6/8/2020 12:00:00 AM,1,1,"Grass fire
",6/9/2020 12:00:00 AM,BRADLEY,,00002699,CA,BEU,2020,1,2,MultiPolygon,230.3548,21594,1,230,9.308582701e-05,0.046066689
CDF,8/18/2020 12:00:00 AM,19,19,"Brush or brush-and-grass mixture fire
",9/6/2020 12:00:00 AM,CARMEL,,00004081,CA,BEU,2020,7,10,MultiPolygon,6996.9419,21595,1,6901,0.002845159,0.459550199
CDF,10/26/2020 12:00:00 AM,0,0,"Brush or brush-and-grass mixture fire
",10/26/2020 12:00:00 AM,COPPERHEAD,,00005318,CA,BEU,2020,1,2,MultiPolygon,22.668119,21596,1,23,9.153088770e-06,0.015831763
CDF,10/7/2020 12:00:00 AM,1,1,Brush or brush-and-grass mixture fire,10/8/2020 12:00:00 AM,CIRCLE,,00004978,CA,BEU,2020,1,8,MultiPolygon,32.202068,21597,1,8,1.305848624e-05,0.020636444
CDF,7/15/2020 12:00:00 AM,3,3,"Brush or brush-and-grass mixture fire
",7/18/2020 12:00:00 AM,COYOTE,,00003441,CA,BEU,2020,1,14,MultiPolygon,1485.075,21598,1,1485,0.000605855,0.140269294
CDF,6/3/2020 12:00:00 AM,1,1,"Grass fire
",6/4/2020 12:00:00 AM,FRUDDEN,,00002608,CA,BEU,2020,1,14,MultiPolygon,43.21143,21599,1,43,1.745696017e-05,0.021083192
CDF,8/4/2020 12:00:00 AM,1,1,"Forest, woods or wildland fire (timber)
",8/5/2020 12:00:00 AM,JOHNSON,,00003810,CA,BEU,2020,1,14,MultiPolygon,39.919762,21600,1,40,1.626044742e-05,0.023176612
CDF,5/17/2020 12:00:00 AM,0,0,	Grass fire,5/17/2020 12:00:00 AM,JULIUS,,00002280,CA,BEU,2020,1,11,MultiPolygon,21.768511,21601,1,21.9,8.820323110e-06,0.016606840
CDF,5/24/2020 12:00:00 AM,0,0,"Brush or brush-and-grass mixture fire
",5/24/2020 12:00:00 AM,METZ,,00002404,CA,BEU,2020,1,2,MultiPolygon,33.091808,21602,1,33,1.345785512e-05,0.026399716
CDF,6/22/2020 12:00:00 AM,1,1,"Grass fire
",6/23/2020 12:00:00 AM,RICO,,00002986,CA,BEU,2020,1,11,MultiPolygon,11.01767,21603,1,11,0.000136767,0.062885975
CDF,8/16/2020 12:00:00 AM,19,19,"Brush or brush-and-grass mixture fire
",9/4/2020 12:00:00 AM,RIVER,,00004024,CA,BEU,2020,7,1,MultiPolygon,50213.82,21604,1,48088,0.020435114,1.527289993
CDF,6/21/2020 12:00:00 AM,1,1,"Grass fire
",6/22/2020 12:00:00 AM,VISTA,,00002966,CA,BEU,2020,1,11,MultiPolygon,27.802191,21605,1,28,1.136954723e-05,0.022547340
CDF,6/21/2020 12:00:00 AM,1,1,"Brush or brush-and-grass mixture fire
",6/22/2020 12:00:00 AM,STAGE,,00002963,CA,BEU,2020,1,7,MultiPolygon,51.160118,21606,1,51,2.087491183e-05,0.028405252
CDF,6/7/2020 12:00:00 AM,1,1,"Grass fire
",6/8/2020 12:00:00 AM,BITTERWATER,,00002677,CA,BEU,2020,1,11,MultiPolygon,210.5437,21607,1,211,8.545968967e-05,0.051260721
CDF,6/16/2020 12:00:00 AM,4,4,"Brush or brush-and-grass mixture fire
",6/20/2020 12:00:00 AM,BITTER,,00002847,CA,BEU,2020,1,10,MultiPolygon,895.40503,21608,1,813,0.000364062,0.105684826
CDF,6/21/2020 12:00:00 AM,4,4,"Brush or brush-and-grass mixture fire
",6/25/2020 12:00:00 AM,HUNTER,,00002957,CA,BEU,2020,1,4,MultiPolygon,194.558,21609,1,195,7.858199278e-05,0.056147631
CCO,8/17/2020 12:00:00 AM,5,5,,8/22/2020 12:00:00 AM,HOLSER,,00066767,CA,VNC,2020,7,14,MultiPolygon,2188.634,21610,1,3000,0.000868936,0.157777132
CCO,6/10/2020 12:00:00 AM,7,7,,6/17/2020 12:00:00 AM,LIME,,00045754,CA,VNC,2020,7,14,MultiPolygon,802.55371,21611,1,802,0.000318627,0.116492359
CCO,6/10/2020 12:00:00 AM,3,3,More confident sketch reference to AVL,6/13/2020 12:00:00 AM,ELIZABETH,,00045530,CA,VNC,2020,6,14,MultiPolygon,298.95969,21612,1,,0.000118505,0.053021641
CCO,12/8/2020 12:00:00 AM,3,3,,12/11/2020 12:00:00 AM,PERKIN,,00102739,CA,VNC,2020,7,14,MultiPolygon,39.82645,21613,1,50,1.577111393e-05,0.023059228
CCO,8/28/2020 12:00:00 AM,0,0,,8/28/2020 12:00:00 AM,MEDIO,,00070334,CA,VNC,2020,7,14,MultiPolygon,16.061001,21614,1,10,6.364068336e-06,0.010566663
CCO,7/7/2020 12:00:00 AM,1,1,,7/8/2020 12:00:00 AM,KUEHNER,,00053983,CA,VNC,2020,7,14,MultiPolygon,19.375481,21615,1,19.5,7.675761604e-06,0.013025881
CDF,8/16/2020 12:00:00 AM,26,26,,9/11/2020 12:00:00 AM,SCU COMPLEX,,00005740,CA,SCU,2020,2,1,MultiPolygon,396399,21616,1,,0.163313270,5.113783713
CDF,7/4/2020 12:00:00 AM,6,6,,7/10/2020 12:00:00 AM,PARK,,00004669,CA,SCU,2020,2,2,MultiPolygon,343,21617,1,,0.000140607,0.061075609
CDF,7/5/2020 12:00:00 AM,10,10,,7/15/2020 12:00:00 AM,CREWS,,00004686,CA,SCU,2020,2,8,MultiPolygon,5513,21618,1,,0.002259085,0.372564328
CDF,8/20/2020 12:00:00 AM,2,2,,8/22/2020 12:00:00 AM,VOLCANO,,00012575,CA,MVU,2020,1,9,MultiPolygon,46.380001,21619,1,45,1.820716750e-05,0.017689827
CDF,6/11/2020 12:00:00 AM,2,2,,6/13/2020 12:00:00 AM,BORDER 7,,00008316,CA,MVU,2020,1,14,MultiPolygon,71,21620,1,90,2.745560137e-05,0.025208097
CDF,6/11/2020 12:00:00 AM,3,3,,6/14/2020 12:00:00 AM,SKYLINE 3,,00008307,CA,MVU,2020,1,14,MultiPolygon,79.949997,21621,1,100,3.112409308e-05,0.041928038
CDF,12/2/2020 12:00:00 AM,1,1,,12/3/2020 12:00:00 AM,WILLOWS,,00019271,CA,MVU,2020,1,14,MultiPolygon,58.150002,21622,1,,2.264279818e-05,0.036227792
CDF,7/28/2020 12:00:00 AM,2,2,,7/30/2020 12:00:00 AM,BORDER 11,,00011169,CA,MVU,2020,1,14,MultiPolygon,59.759998,21623,1,90,2.322644122e-05,0.033183610
CDF,12/1/2020 12:00:00 AM,12,12,,12/13/2020 12:00:00 AM,AIRPORT,,00154602,CA,RRU,2020,2,14,MultiPolygon,1085.7,21624,1,1087,0.000428274,0.174320537
CDF,7/31/2020 12:00:00 AM,9,9,Auto-generated by EGP-IRWIN,8/9/2020 12:00:00 AM,APPLE,,00096640,CA,RRU,2020,2,14,MultiPolygon,33209.309,21625,1,,0.013118470,1.234147481
CDF,7/13/2020 12:00:00 AM,0,0,,7/13/2020 12:00:00 AM,CASINO,,00088099,CA,RRU,2020,7,7,MultiPolygon,91.579002,21626,1,88,3.597642150e-05,0.033996969
CDF,6/30/2020 12:00:00 AM,0,0,,6/30/2020 12:00:00 AM,INDIAN,,00079585,CA,RRU,2020,1,14,MultiPolygon,59.731522,21627,1,59,2.347073266e-05,0.031393597
CDF,12/13/2020 12:00:00 AM,1,1,,12/14/2020 12:00:00 AM,SANDERSON,,00160421,CA,RRU,2020,7,4,MultiPolygon,1954.651,21628,1,1954,0.000771026,0.162873275
CDF,6/8/2020 12:00:00 AM,0,0,,6/8/2020 12:00:00 AM,SIERRA,,00071265,CA,RRU,2020,1,8,MultiPolygon,39.022221,21629,1,,1.539255236e-05,0.047441726
CDF,8/3/2020 12:00:00 AM,13,13,,8/16/2020 12:00:00 AM,SKYLINE,,00102838,CA,RRU,2020,1,14,MultiPolygon,47.93214,21630,1,30,1.889343938e-05,0.025113105
CDF,7/9/2020 12:00:00 AM,0,0,,7/9/2020 12:00:00 AM,TRIPP,,00085986,CA,RRU,2020,1,14,MultiPolygon,29.492149,21631,1,30,1.158610574e-05,0.019915740
CDF,8/2/2020 12:00:00 AM,0,0,,8/2/2020 12:00:00 AM,WATER,,00097597,CA,RRU,2020,7,14,MultiPolygon,36.020378,21632,1,60,1.422280050e-05,0.024568590
CCO,6/8/2020 12:00:00 AM,1,1,,6/9/2020 12:00:00 AM,EQUESTRIAN,,00167541,CA,LAC,2020,1,11,MultiPolygon,83.618767,21633,1,85,3.320508983e-05,0.031041143
CCO,6/12/2020 12:00:00 AM,1,1,,6/13/2020 12:00:00 AM,VISTA,,00172557,CA,LAC,2020,1,14,MultiPolygon,19.69776,21634,1,19,7.790095273e-06,0.013907501
CCO,7/5/2020 12:00:00 AM,2,2,,7/7/2020 12:00:00 AM,SOLEDAD,,00197926,CA,LAC,2020,1,9,MultiPolygon,1525.5353,21635,1,1525.3,0.000605651,0.190457020
CCO,7/27/2020 12:00:00 AM,1,1,IRWIN ID BE918A6A-BC2E-4306-B328-0EE1D9CDC9BA,7/28/2020 12:00:00 AM,RIDGE,,00222638,CA,LAC,2020,7,14,MultiPolygon,320.83929,21636,1,320,0.000127850,0.098250644
CCO,8/1/2020 12:00:00 AM,0,0,,8/1/2020 12:00:00 AM,CASTAIC,,00228163,CA,LAC,2020,1,14,MultiPolygon,178.31158,21637,1,178,7.086114574e-05,0.048511007
CCO,8/11/2020 12:00:00 AM,0,0,,8/11/2020 12:00:00 AM,PEAK,,00238836,CA,LAC,2020,1,10,MultiPolygon,26.626781,21638,1,27.3,1.054895262e-05,0.015628014
CCO,6/21/2020 12:00:00 AM,0,0,,6/21/2020 12:00:00 AM,WEST,,00181840,CA,LAC,2020,1,14,MultiPolygon,46.837547,21639,1,47,1.866324918e-05,0.019732618
CCO,7/5/2020 12:00:00 AM,0,0,,7/5/2020 12:00:00 AM,3 POINTS,,00198047,CA,LAC,2020,1,14,MultiPolygon,11.786088,21640,1,14,4.695008302e-06,0.008513410
USF,9/6/2020 12:00:00 AM,43,43,56C3E0AE-98EF-4433-863D-23A5DFF3D0C2,10/19/2020 12:00:00 AM,BOBCAT,,00003687,CA,ANF,2020,7,14,MultiPolygon,115997.98,21641,1,115796,0.045986222,3.567670027
CCO,8/16/2020 12:00:00 AM,0,0,,8/16/2020 12:00:00 AM,ROCK,,00244876,CA,LAC,2020,1,14,MultiPolygon,93.813538,21642,1,92,3.709132519e-05,0.035370160
CCO,8/28/2020 12:00:00 AM,1,1,,8/29/2020 12:00:00 AM,JOHNSON,,00259152,CA,LAC,2020,1,10,MultiPolygon,291.94925,21643,1,290,0.000116198,0.059194062
CCO,10/9/2020 12:00:00 AM,0,0,,10/9/2020 12:00:00 AM,QUAIL,,00306071,CA,LAC,2020,1,5,MultiPolygon,12.858474,21644,1,13,5.123526495e-06,0.013308609
CCO,8/22/2020 12:00:00 AM,0,0,,8/22/2020 12:00:00 AM,RAYBURN,,00252458,CA,LAC,2020,1,14,MultiPolygon,12.390579,21645,1,12.14,4.925804724e-06,0.010912088
CCO,9/28/2020 12:00:00 AM,0,0,,9/28/2020 12:00:00 AM,ACTON,,00293564,CA,LAC,2020,1,9,MultiPolygon,13.841056,21646,1,2.51,5.497072171e-06,0.012893194
CCO,11/6/2020 12:00:00 AM,0,0,,11/6/2020 12:00:00 AM,SAN DIMAS,,00355402,CA,LAC,2020,7,7,MultiPolygon,128.17087,21647,1,132,5.070202689e-05,0.029813018
CDF,12/25/2020 12:00:00 AM,0,0,"Brush or brush-and-grass mixture fire
",12/25/2020 12:00:00 AM,AIRLINE,,00006361,CA,BEU,2020,1,7,MultiPolygon,62.407829,21648,1,62,2.531553322e-05,0.044729988
CDF,7/24/2020 12:00:00 AM,0,0,Matt Maxwell,7/24/2020 12:00:00 AM,HILL,,00011673,CA,LNU,2020,6,10,MultiPolygon,139.13029,21649,1,140,5.857008466e-05,0.032440673
CDF,7/19/2020 12:00:00 AM,0,0,Dennis Lange,7/19/2020 12:00:00 AM,BRIM,,00011354,CA,LNU,2020,6,9,MultiPolygon,21.92458,21650,1,21,9.246306803e-06,0.018942258
CDF,8/2/2020 12:00:00 AM,0,0,Jason Brown,8/2/2020 12:00:00 AM,SITES,,00012277,CA,LNU,2020,1,14,MultiPolygon,569.51288,21651,1,,0.000240689,0.067228632
CDF,10/23/2020 12:00:00 AM,0,0,Marc Hottendorf,10/23/2020 12:00:00 AM,POPE,,00017668,CA,LNU,2020,6,10,MultiPolygon,61.800121,21652,1,61,2.689205527e-05,0.026237328
CDF,10/13/2020 12:00:00 AM,0,0,Steve Hansen,10/13/2020 12:00:00 AM,LYONS,,00016978,CA,LNU,2020,6,10,MultiPolygon,25.58511,21653,1,25,1.078227966e-05,0.018546567
CDF,10/5/2020 12:00:00 AM,0,0,Carrie Pell,10/5/2020 12:00:00 AM,SALT,,00016501,CA,LNU,2020,6,10,MultiPolygon,86.663361,21654,1,,3.631852421e-05,0.040602131
CDF,9/1/2020 12:00:00 AM,0,0,Rion Allbaugh,9/1/2020 12:00:00 AM,CATHOLIC,,00014325,CA,LNU,2020,6,10,MultiPolygon,22.2349,21655,1,22,9.358658028e-06,0.011817431
CDF,9/21/2020 12:00:00 AM,0,0,Brion Borba,9/21/2020 12:00:00 AM,URSULINE,,00015761,CA,LNU,2020,6,2,MultiPolygon,11.89887,21656,1,11,4.986245716e-06,0.012978791
CDF,5/24/2020 12:00:00 AM,0,0,Scott Weese,5/24/2020 12:00:00 AM,SIERRA,,00007631,CA,LNU,2020,6,10,MultiPolygon,17.39077,21657,1,17,7.463021780e-06,0.014683485
CDF,9/23/2020 12:00:00 AM,0,0,Scott Weese,9/23/2020 12:00:00 AM,STAGE,,00015702,CA,LNU,2020,6,11,MultiPolygon,26.568501,21658,1,26,1.106185883e-05,0.023824445
CDF,8/26/2020 12:00:00 AM,0,0,John Wilson,8/26/2020 12:00:00 AM,INDIAN,,00014015,CA,LNU,2020,1,14,MultiPolygon,20.428049,21659,1,20,8.606807968e-06,0.016219345
CDF,7/27/2020 12:00:00 AM,0,0,Kole Oliver,7/27/2020 12:00:00 AM,KIRKLAND,,00011819,CA,LNU,2020,6,11,MultiPolygon,21.017799,21660,1,21,8.785133185e-06,0.015541862
CDF,6/27/2020 12:00:00 AM,0,0,Jordan Haley,6/27/2020 12:00:00 AM,PARISH,,00009816,CA,LNU,2020,6,14,MultiPolygon,57.636189,21661,1,,2.396104536e-05,0.025855735
CDF,7/6/2020 12:00:00 AM,0,0,Zach Cartee,7/6/2020 12:00:00 AM,CACHE,,00010508,CA,LNU,2020,6,4,MultiPolygon,44.79924,21662,1,44,1.878002407e-05,0.023028315
CDF,6/17/2020 12:00:00 AM,0,0,Shannon Tompson,6/17/2020 12:00:00 AM,MOUNTAIN,,00009134,CA,LNU,2020,6,11,MultiPolygon,28.20262,21663,1,28,1.175333051e-05,0.022346961
CDF,8/17/2020 12:00:00 AM,16,16,Part of the LNU LIGHTNING COMPLEX,9/2/2020 12:00:00 AM,MEYERS,,00013481,CA,LNU,2020,7,1,MultiPolygon,2360.249,21664,1,,0.000986475,0.178681479
CDF,8/17/2020 12:00:00 AM,16,16,Part of the LNU LIGHTNING COMPLEX,9/2/2020 12:00:00 AM,WALLBRIDGE,,00013407,CA,LNU,2020,7,1,MultiPolygon,55208.891,21665,1,,0.023109536,1.274838213
CDF,8/17/2020 12:00:00 AM,30,30,Part of the LNU LIGHTNING COMPLEX,9/16/2020 12:00:00 AM,HENNESSEY,,00013337,CA,LNU,2020,7,1,MultiPolygon,305351.59,21666,1,305651,0.127819104,8.069204090
CDF,9/27/2020 12:00:00 AM,23,23,J. Baldwin,10/20/2020 12:00:00 AM,GLASS,,00015497,CA,LNU,2020,7,14,MultiPolygon,67484.344,21667,1,,0.028217684,2.182405630
CDF,6/6/2020 12:00:00 AM,12,12,J. Baldwin,6/18/2020 12:00:00 AM,QUAIL,,00008419,CA,LNU,2020,7,14,MultiPolygon,1840.998,21668,1,1837,0.000769118,0.139179719
CDF,6/5/2020 12:00:00 AM,0,0,Brandon Bertolino,6/5/2020 12:00:00 AM,LAKEVILLE,,00008347,CA,LNU,2020,6,2,MultiPolygon,162.6378,21669,1,141,6.648638603e-05,0.035411947
CDF,3/13/2020 12:00:00 AM,0,0,Robert Tooker,3/13/2020 12:00:00 AM,DUNFIELD,,00004174,CA,LNU,2020,6,5,MultiPolygon,21.917231,21670,1,19,9.336819596e-06,0.014690595
CDF,5/24/2020 12:00:00 AM,0,0,Brandon Bertolino,5/24/2020 12:00:00 AM,SPANISH,,00007631,CA,LNU,2020,6,2,MultiPolygon,17.29933,21671,1,19,7.248425654e-06,0.011220656
CCO,8/16/2020 12:00:00 AM,0,0,,8/16/2020 12:00:00 AM,DEVILS GULCH,,00002033,CA,MRN,2020,1,1,MultiPolygon,16.945198,21672,1,17.2,7.036767826e-06,0.017974244
DOD,6/9/2020 12:00:00 AM,5,5,,6/14/2020 12:00:00 AM,INDIA,,00001474,CA,MCP,2020,8,9,MultiPolygon,959.2821,21673,1,1100,0.000376053,0.132220642
USF,7/21/2020 12:00:00 AM,14,14,2F06765D-5AE8-4BD0-AD8D-CACC59631D84,8/4/2020 12:00:00 AM,IRIS,,00001585,CA,INF,2020,8,1,MultiPolygon,124.99821,21674,1,120,5.155345789e-05,0.085922773
USF,7/23/2020 12:00:00 AM,23,23,9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2,8/15/2020 12:00:00 AM,DALTON ,,00000498,CA,MDF,2020,3,1,MultiPolygon,1367.0776,21675,1,1367,0.000598639,0.183712189
USF,7/21/2020 12:00:00 AM,37,37,A7920665-A4BB-47FA-871C-976D3213AB40,8/27/2020 12:00:00 AM,ALLEN,,00000470,CA,MDF,2020,3,1,MultiPolygon,1034.7943,21676,1,1035,0.000450604,0.157617521
USF,8/16/2020 12:00:00 AM,11,11,61092DF2-2505-4B5D-8CC5-D1896138C918,8/27/2020 12:00:00 AM,BEACH,,00002140,CA,INF,2020,7,1,MultiPolygon,3668.427,21677,1,3780,0.001521404,0.272883794
USF,8/14/2020 12:00:00 AM,13,13,0896AFFE-7839-40D4-BA6D-407F47E4CAA6,8/27/2020 12:00:00 AM,LOYALTON,,00001600,CA,TNF,2020,8,1,MultiPolygon,46720.883,21678,1,47029,0.019857402,1.058041703
USF,8/17/2020 12:00:00 AM,21,21,FB31F965-B88D-4C84-8B88-3241F38187CC,9/7/2020 12:00:00 AM,SHEEP,,00001299,CA,PNF,2020,7,1,MultiPolygon,29541.121,21679,1,29570,0.012668075,0.989854925
USF,8/18/2020 12:00:00 AM,30,135,F0A60F88-D1D5-4D86-8105-A3A06456B357,12/31/2020 12:00:00 AM,DOLAN,,00002428,CA,LPF,2020,7,14,MultiPolygon,124527.31,21680,1,124924,0.050416669,2.068207148
USF,9/14/2020 12:00:00 AM,14,14,C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0,9/28/2020 12:00:00 AM,FOX,,00007241,CA,KNF,2020,3,4,MultiPolygon,2027.5526,21681,1,2188,0.000881334,0.274147085
USF,8/19/2020 12:00:00 AM,30,138,74F9525D-3F74-4353-87F1-94C819988153,1/4/2021 12:00:00 AM,SHOTGUN,,00002543,CA,SQF,2020,3,1,MultiPolygon,840.85028,21682,1,841,0.000341627,0.189513421
USF,8/17/2020 12:00:00 AM,108,108,76D31198-0DB2-4ED3-8A95-85F24964E547,12/3/2020 12:00:00 AM,NORTH COMPLEX,,00001302,CA,PNF,2020,1,1,MultiPolygon,318776.69,21683,1,318776,0.135537437,4.117143639
USF,8/19/2020 12:00:00 AM,30,138,4CE00061-B897-49DC-8839-D08E040FF65D,1/4/2021 12:00:00 AM,CASTLE,,00002541,CA,SQF,2020,7,1,MultiPolygon,170647.84,21684,1,174178,0.069215540,7.295785216
USF,9/8/2020 12:00:00 AM,61,61,D1A5A79C-0354-4C70-83EA-9A0F37488850,11/8/2020 12:00:00 AM,FORK,,00027219,CA,ENF,2020,7,14,MultiPolygon,1668.4493,21685,1,1673,0.000701971,0.227065089
USF,10/18/2020 12:00:00 AM,28,28,DB0B9472-74B9-4D89-8E78-A792C26FE4F2,11/15/2020 12:00:00 AM,COLEMAN,,00003161,CA,LPF,2020,8,14,MultiPolygon,562.91351,21686,1,574,0.000228014,0.120035701
USF,10/26/2020 12:00:00 AM,10,10,B58493C4-C2CA-495A-BCC7-1552EDE5632C,11/5/2020 12:00:00 AM,POINT,,00032344,CA,ENF,2020,8,14,MultiPolygon,93.224159,21687,1,99,3.923075884e-05,0.045492138
USF,9/4/2020 12:00:00 AM,111,111,33CBB9DC-6983-4F47-B821-9C9A6CAC381D,12/24/2020 12:00:00 AM,CREEK,,00001391,CA,SNF,2020,8,14,MultiPolygon,379882.25,21688,1,379895,0.156286541,8.284497746
USF,7/28/2020 12:00:00 AM,4,4,7CDE526C-9BA8-4661-B0E6-E2387CA3B631,8/1/2020 12:00:00 AM,BALD,,00001124,CA,SHF,2020,6,1,MultiPolygon,17.92408,21690,1,18,7.774396163e-06,0.011379736
USF,7/27/2020 12:00:00 AM,1,1,E8AC96E1-CEDD-4227-A969-EE0860404C8A,7/28/2020 12:00:00 AM,BRIDGE,,00001116,CA,SHF,2020,6,1,MultiPolygon,14.587055,21691,1,15,6.298422746e-06,0.012550400
USF,8/17/2020 12:00:00 AM,5,5,CE885535-6801-4E85-BDB2-FB9FFE8AA4BB,8/22/2020 12:00:00 AM,IRON,,00001284,CA,PNF,2020,7,1,MultiPolygon,37.903561,21692,1,45,1.619099645e-05,0.021714802
USF,9/8/2020 12:00:00 AM,62,62,0DF1645C-5A67-4734-89A6-172330D04945,11/9/2020 12:00:00 AM,BULLFROG,,00001402,CA,SNF,2020,7,14,MultiPolygon,654.63953,21693,1,1185,0.000268630,0.077527340
USF,6/30/2020 12:00:00 AM,53,53,77C123FA-8E93-4B06-A946-5B97840748E4,8/22/2020 12:00:00 AM,FLAT,,00000910,CA,SHF,2020,7,10,MultiPolygon,62.040543,21694,1,62,2.678904844e-05,0.036927882
USF,9/9/2020 12:00:00 AM,,,C99607D1-B1D4-4FE3-9B28-36C315AC4306,,DEVIL,,00007084,CA,KNF,2020,7,14,MultiPolygon,8871.9326,21695,1,8857,0.003896933,0.849423247
USF,9/9/2020 12:00:00 AM,0,0,89084B92-9F95-4DA8-BC63-60272876A7DD,9/9/2020 12:00:00 AM,DAVIS 3,,00001529,CA,PNF,2020,1,7,MultiPolygon,11.434855,21696,1,11.1,4.872030388e-06,0.014768665
USF,8/17/2020 12:00:00 AM,10,10,D9DBC051-7C60-4358-9E97-95416B68505E,8/27/2020 12:00:00 AM,SPRING,,00001270,CA,SHF,2020,6,1,MultiPolygon,228.83406,21697,1,230,9.832010875e-05,0.039394292
USF,7/28/2020 12:00:00 AM,2,2,082F5C5D-4474-4F48-BB68-6C7CC61EDE68,7/30/2020 12:00:00 AM,PINE,,00001120,CA,SHF,2020,7,1,MultiPolygon,11.313715,21698,1,11.5,4.906295656e-06,0.011339040
USF,8/13/2020 12:00:00 AM,4,4,725CB3C8-884B-4891-B4B7-10E50A7D488B,8/17/2020 12:00:00 AM,FEATHER,,00001217,CA,PNF,2020,1,2,MultiPolygon,39.704807,21699,1,39,1.687778047e-05,0.042002298
BIA,7/20/2020 12:00:00 AM,,,B50613CA-5644-4EED-B93B-64750EDB90C6,,MP 21,,00000046,CA,HIA,2020,8,14,MultiPolygon,93.048347,21700,1,100,4.040378409e-05,0.049483409
